month,ticker,comnam,avg_daily_volume_millions,trading_days
2009-12-01,GE,GENERAL ELECTRIC CO,60.43160909090909,22
2010-01-01,GE,GENERAL ELECTRIC CO,84.37941052631578,19
2010-02-01,GE,GENERAL ELECTRIC CO,74.12686315789473,19
2010-03-01,GE,GENERAL ELECTRIC CO,90.43610434782609,23
2010-04-01,GE,GENERAL ELECTRIC CO,77.16727142857142,21
2010-05-01,GE,GENERAL ELECTRIC CO,103.04096999999999,20
2010-06-01,GE,GENERAL ELECTRIC CO,80.01284545454546,22
2010-07-01,GE,GENERAL ELECTRIC CO,72.74614761904762,21
2010-08-01,GE,GENERAL ELECTRIC CO,57.927504545454546,22
2010-09-01,GE,GENERAL ELECTRIC CO,57.65155238095239,21
2010-10-01,GE,GENERAL ELECTRIC CO,62.86446190476191,21
2010-11-01,GE,GENERAL ELECTRIC CO,52.834585714285716,21
2010-12-01,GE,GENERAL ELECTRIC CO,55.90325,22
2011-01-01,GE,GENERAL ELECTRIC CO,73.82791999999999,20
2011-02-01,GE,GENERAL ELECTRIC CO,50.65607894736842,19
2011-03-01,GE,GENERAL ELECTRIC CO,62.167708695652166,23
2011-04-01,GE,GENERAL ELECTRIC CO,54.20748,20
2011-05-01,GE,GENERAL ELECTRIC CO,43.41625238095238,21
2011-06-01,GE,GENERAL ELECTRIC CO,51.92086818181818,22
2011-07-01,GE,GENERAL ELECTRIC CO,53.321515,20
2011-08-01,GE,GENERAL ELECTRIC CO,90.69872173913043,23
2011-09-01,GE,GENERAL ELECTRIC CO,84.6096,21
2011-10-01,GE,GENERAL ELECTRIC CO,68.43309047619047,21
2011-11-01,GE,GENERAL ELECTRIC CO,59.71480952380952,21
2011-12-01,GE,GENERAL ELECTRIC CO,71.87304761904763,21
2012-01-01,GE,GENERAL ELECTRIC CO,49.135745,20
2012-02-01,GE,GENERAL ELECTRIC CO,47.7056,20
2012-03-01,GE,GENERAL ELECTRIC CO,48.37514545454546,22
2012-04-01,GE,GENERAL ELECTRIC CO,41.997615,20
2012-05-01,GE,GENERAL ELECTRIC CO,43.84371818181818,22
2012-06-01,GE,GENERAL ELECTRIC CO,59.449309523809525,21
2012-07-01,GE,GENERAL ELECTRIC CO,49.8162380952381,21
2012-08-01,GE,GENERAL ELECTRIC CO,30.330821739130432,23
2012-09-01,GE,GENERAL ELECTRIC CO,53.426642105263156,19
2012-10-01,GE,GENERAL ELECTRIC CO,43.35395714285714,21
2012-11-01,GE,GENERAL ELECTRIC CO,39.56862380952381,21
2012-12-01,GE,GENERAL ELECTRIC CO,45.19028,20
2013-01-01,GE,GENERAL ELECTRIC CO,43.846676190476195,21
2013-02-01,GE,GENERAL ELECTRIC CO,40.31526842105263,19
2013-03-01,GE,GENERAL ELECTRIC CO,34.303675,20
2013-04-01,GE,GENERAL ELECTRIC CO,43.95094090909091,22
2013-05-01,GE,GENERAL ELECTRIC CO,38.371854545454546,22
2013-06-01,GE,GENERAL ELECTRIC CO,43.77798,20
2013-07-01,GE,GENERAL ELECTRIC CO,36.06735909090909,22
2013-08-01,GE,GENERAL ELECTRIC CO,29.580736363636365,22
2013-09-01,GE,GENERAL ELECTRIC CO,36.999325,20
2013-10-01,GE,GENERAL ELECTRIC CO,38.971434782608696,23
2013-11-01,GE,GENERAL ELECTRIC CO,35.757705,20
2013-12-01,GE,GENERAL ELECTRIC CO,35.36164285714286,21
2014-01-01,GE,GENERAL ELECTRIC CO,44.02209047619048,21
2014-02-01,GE,GENERAL ELECTRIC CO,35.560642105263156,19
2014-03-01,GE,GENERAL ELECTRIC CO,32.49500466666667,21
2014-04-01,GE,GENERAL ELECTRIC CO,31.34312728571429,21
2014-05-01,GE,GENERAL ELECTRIC CO,21.00425080952381,21
2014-06-01,GE,GENERAL ELECTRIC CO,26.751074,21
2014-07-01,GE,GENERAL ELECTRIC CO,33.15523690909091,22
2014-08-01,GE,GENERAL ELECTRIC CO,25.95783580952381,21
2014-09-01,GE,GENERAL ELECTRIC CO,26.328082238095238,21
2014-10-01,GE,GENERAL ELECTRIC CO,35.44438995652174,23
2014-11-01,GE,GENERAL ELECTRIC CO,27.18766015789474,19
2014-12-01,GE,GENERAL ELECTRIC CO,39.41918986363636,22
2003-01-01,INTC,INTEL CORP,63.089419523809525,21
2003-02-01,INTC,INTEL CORP,53.28469831578948,19
2003-03-01,INTC,INTEL CORP,62.70175966666667,21
2003-04-01,INTC,INTEL CORP,59.45500942857143,21
2003-05-01,INTC,INTEL CORP,62.93798342857143,21
2003-06-01,INTC,INTEL CORP,66.14521876190477,21
2003-07-01,INTC,INTEL CORP,66.21855259090908,22
2003-08-01,INTC,INTEL CORP,56.27906042857143,21
2003-09-01,INTC,INTEL CORP,56.489979428571424,21
2003-10-01,INTC,INTEL CORP,54.0965807826087,23
2003-11-01,INTC,INTEL CORP,48.932017157894734,19
2003-12-01,INTC,INTEL CORP,50.143671045454546,22
2004-01-01,INTC,INTEL CORP,56.80380295,20
2004-02-01,INTC,INTEL CORP,58.979910157894736,19
2004-03-01,INTC,INTEL CORP,74.6600602173913,23
2004-04-01,INTC,INTEL CORP,66.10749314285715,21
2004-05-01,INTC,INTEL CORP,60.982625150000004,20
2004-06-01,INTC,INTEL CORP,49.65078157142857,21
2004-07-01,INTC,INTEL CORP,80.75151204761904,21
2004-08-01,INTC,INTEL CORP,58.42720772727273,22
2004-09-01,INTC,INTEL CORP,75.43270928571428,21
2004-10-01,INTC,INTEL CORP,72.98390757142857,21
2004-11-01,INTC,INTEL CORP,69.33189823809523,21
2004-12-01,INTC,INTEL CORP,69.08507763636364,22
2005-01-01,INTC,INTEL CORP,80.3940487,20
2005-02-01,INTC,INTEL CORP,75.69379410526317,19
2005-03-01,INTC,INTEL CORP,62.97139240909091,22
2005-04-01,INTC,INTEL CORP,66.20317342857143,21
2005-05-01,INTC,INTEL CORP,62.02455509523809,21
2005-06-01,INTC,INTEL CORP,54.24733145454545,22
2005-07-01,INTC,INTEL CORP,54.126386849999996,20
2005-08-01,INTC,INTEL CORP,43.908732478260866,23
2005-09-01,INTC,INTEL CORP,52.06782690476191,21
2005-10-01,INTC,INTEL CORP,55.95574952380953,21
2005-11-01,INTC,INTEL CORP,54.20722657142857,21
2005-12-01,INTC,INTEL CORP,53.289967761904755,21
2006-01-01,INTC,INTEL CORP,93.9038995,20
2006-02-01,INTC,INTEL CORP,84.66286010526316,19
2006-03-01,INTC,INTEL CORP,84.65999143478261,23
2006-04-01,INTC,INTEL CORP,80.06281173684211,19
2006-05-01,INTC,INTEL CORP,77.34733068181818,22
2006-06-01,INTC,INTEL CORP,73.50121163636364,22
2006-07-01,INTC,INTEL CORP,66.01624735,20
2006-08-01,INTC,INTEL CORP,57.997984217391306,23
2006-09-01,INTC,INTEL CORP,69.9652001,20
2006-10-01,INTC,INTEL CORP,73.58404386363635,22
2006-11-01,INTC,INTEL CORP,57.435242333333335,21
2006-12-01,INTC,INTEL CORP,45.7480661,20
2007-01-01,INTC,INTEL CORP,81.21508205,20
2007-02-01,INTC,INTEL CORP,62.00154336842106,19
2007-03-01,INTC,INTEL CORP,62.95882100000001,22
2007-04-01,INTC,INTEL CORP,74.15635069999999,20
2007-05-01,INTC,INTEL CORP,58.60907677272728,22
2007-06-01,INTC,INTEL CORP,65.42151266666667,21
2007-07-01,INTC,INTEL CORP,71.57100623809524,21
2007-08-01,INTC,INTEL CORP,66.79126795652174,23
2007-09-01,INTC,INTEL CORP,62.43584042105263,19
2007-10-01,INTC,INTEL CORP,68.16338708695652,23
2007-11-01,INTC,INTEL CORP,65.16646914285714,21
2007-12-01,INTC,INTEL CORP,47.3348401,20
2008-01-01,INTC,INTEL CORP,118.02784890476191,21
2008-02-01,INTC,INTEL CORP,73.1962561,20
2008-03-01,INTC,INTEL CORP,68.11460455,20
2008-04-01,INTC,INTEL CORP,58.39484268181818,22
2008-05-01,INTC,INTEL CORP,54.72379019047619,21
2008-06-01,INTC,INTEL CORP,54.14889847619048,21
2008-07-01,INTC,INTEL CORP,62.83698390909091,22
2008-08-01,INTC,INTEL CORP,51.72119342857143,21
2008-09-01,INTC,INTEL CORP,77.33309428571428,21
2008-10-01,INTC,INTEL CORP,101.75082304347826,23
2008-11-01,INTC,INTEL CORP,80.910398,19
2008-12-01,INTC,INTEL CORP,60.33207895454545,22
2009-01-01,INTC,INTEL CORP,63.42264595,20
2009-02-01,INTC,INTEL CORP,70.2244202631579,19
2009-03-01,INTC,INTEL CORP,74.66317236363636,22
2009-04-01,INTC,INTEL CORP,72.13759852380952,21
2009-05-01,INTC,INTEL CORP,67.1554313,20
2009-06-01,INTC,INTEL CORP,59.482540590909096,22
2009-07-01,INTC,INTEL CORP,78.69066645454545,22
2009-08-01,INTC,INTEL CORP,53.00132776190476,21
2009-09-01,INTC,INTEL CORP,51.00542180952381,21
2009-10-01,INTC,INTEL CORP,77.65197072727273,22
2009-11-01,INTC,INTEL CORP,59.4039755,20
2009-12-01,INTC,INTEL CORP,47.3337599090909,22
2010-01-01,INTC,INTEL CORP,79.65640905263157,19
2010-02-01,INTC,INTEL CORP,59.40484963157895,19
2010-03-01,INTC,INTEL CORP,56.31623308695652,23
2010-04-01,INTC,INTEL CORP,74.10476761904762,21
2010-05-01,INTC,INTEL CORP,91.79154115,20
2010-06-01,INTC,INTEL CORP,62.17674936363637,22
2010-07-01,INTC,INTEL CORP,76.80331442857143,21
2010-08-01,INTC,INTEL CORP,79.29600027272727,22
2010-09-01,INTC,INTEL CORP,64.31245290476191,21
2010-10-01,INTC,INTEL CORP,67.02845528571429,21
2010-11-01,INTC,INTEL CORP,53.83250538095238,21
2010-12-01,INTC,INTEL CORP,41.98936490909091,22
2011-01-01,INTC,INTEL CORP,72.73322465,20
2011-02-01,INTC,INTEL CORP,52.88913284210526,19
2011-03-01,INTC,INTEL CORP,57.95188365217391,23
2011-04-01,INTC,INTEL CORP,72.49436449999999,20
2011-05-01,INTC,INTEL CORP,75.60429204761905,21
2011-06-01,INTC,INTEL CORP,53.90958472727273,22
2011-07-01,INTC,INTEL CORP,47.37092905,20
2011-08-01,INTC,INTEL CORP,67.69549360869566,23
2011-09-01,INTC,INTEL CORP,63.80363928571428,21
2011-10-01,INTC,INTEL CORP,74.02297838095238,21
2011-11-01,INTC,INTEL CORP,54.353656333333326,21
2011-12-01,INTC,INTEL CORP,47.186500190476195,21
2012-01-01,INTC,INTEL CORP,56.173785099999996,20
2012-02-01,INTC,INTEL CORP,39.26244235,20
2012-03-01,INTC,INTEL CORP,33.131961181818184,22
2012-04-01,INTC,INTEL CORP,37.544583949999996,20
2012-05-01,INTC,INTEL CORP,39.53243209090909,22
2012-06-01,INTC,INTEL CORP,37.39658342857143,21
2012-07-01,INTC,INTEL CORP,36.38424938095238,21
2012-08-01,INTC,INTEL CORP,32.56036573913043,23
2012-09-01,INTC,INTEL CORP,48.80170852631579,19
2012-10-01,INTC,INTEL CORP,52.82556438095238,21
2012-11-01,INTC,INTEL CORP,54.250599095238094,21
2012-12-01,INTC,INTEL CORP,39.908495349999995,20
2013-01-01,INTC,INTEL CORP,64.05358828571428,21
2013-02-01,INTC,INTEL CORP,36.66514463157895,19
2013-03-01,INTC,INTEL CORP,37.4607212,20
2013-04-01,INTC,INTEL CORP,56.482380272727276,22
2013-05-01,INTC,INTEL CORP,33.46367818181818,22
2013-06-01,INTC,INTEL CORP,43.15883915,20
2013-07-01,INTC,INTEL CORP,45.90846790909091,22
2013-08-01,INTC,INTEL CORP,29.25049977272727,22
2013-09-01,INTC,INTEL CORP,32.020534500000004,20
2013-10-01,INTC,INTEL CORP,34.527113130434785,23
2013-11-01,INTC,INTEL CORP,29.307739149999996,20
2013-12-01,INTC,INTEL CORP,28.953780333333334,21
2014-01-01,INTC,INTEL CORP,39.79181047619048,21
2014-02-01,INTC,INTEL CORP,26.92573657894737,19
2014-03-01,INTC,INTEL CORP,27.971931285714287,21
2014-04-01,INTC,INTEL CORP,35.040546428571425,21
2014-05-01,INTC,INTEL CORP,23.43040642857143,21
2014-06-01,INTC,INTEL CORP,36.266850857142856,21
2014-07-01,INTC,INTEL CORP,38.408762409090905,22
2014-08-01,INTC,INTEL CORP,28.28160785714286,21
2014-09-01,INTC,INTEL CORP,26.58917747619048,21
2014-10-01,INTC,INTEL CORP,38.954144782608694,23
2014-11-01,INTC,INTEL CORP,29.623929263157894,19
2014-12-01,INTC,INTEL CORP,27.262133818181816,22
2003-01-01,JAVA,SUN MICROSYSTEMS INC,54.282734,21
2003-02-01,JAVA,SUN MICROSYSTEMS INC,45.63746310526316,19
2003-03-01,JAVA,SUN MICROSYSTEMS INC,50.33570209523809,21
2003-04-01,JAVA,SUN MICROSYSTEMS INC,50.803880619047625,21
2003-05-01,JAVA,SUN MICROSYSTEMS INC,64.14124880952382,21
2003-06-01,JAVA,SUN MICROSYSTEMS INC,58.35819538095238,21
2003-07-01,JAVA,SUN MICROSYSTEMS INC,58.584796681818176,22
2003-08-01,JAVA,SUN MICROSYSTEMS INC,41.9138169047619,21
2003-09-01,JAVA,SUN MICROSYSTEMS INC,55.04730585714285,21
2003-10-01,JAVA,SUN MICROSYSTEMS INC,64.7074042173913,23
2003-11-01,JAVA,SUN MICROSYSTEMS INC,49.97777910526316,19
2003-12-01,JAVA,SUN MICROSYSTEMS INC,34.86801463636363,22
2004-01-01,JAVA,SUN MICROSYSTEMS INC,64.31331255,20
2004-02-01,JAVA,SUN MICROSYSTEMS INC,45.586635263157895,19
2004-03-01,JAVA,SUN MICROSYSTEMS INC,51.035487521739135,23
2004-04-01,JAVA,SUN MICROSYSTEMS INC,47.29625742857143,21
2004-05-01,JAVA,SUN MICROSYSTEMS INC,37.45062045,20
2004-06-01,JAVA,SUN MICROSYSTEMS INC,29.90372819047619,21
2004-07-01,JAVA,SUN MICROSYSTEMS INC,38.385133714285715,21
2004-08-01,JAVA,SUN MICROSYSTEMS INC,24.762352727272727,22
2004-09-01,JAVA,SUN MICROSYSTEMS INC,33.36457861904762,21
2004-10-01,JAVA,SUN MICROSYSTEMS INC,36.38215652380953,21
2004-11-01,JAVA,SUN MICROSYSTEMS INC,44.71824504761904,21
2004-12-01,JAVA,SUN MICROSYSTEMS INC,41.656817045454545,22
2005-01-01,JAVA,SUN MICROSYSTEMS INC,64.54012195,20
2005-02-01,JAVA,SUN MICROSYSTEMS INC,36.60715247368421,19
2005-03-01,JAVA,SUN MICROSYSTEMS INC,42.07555590909091,22
2005-04-01,JAVA,SUN MICROSYSTEMS INC,40.03660504761905,21
2005-05-01,JAVA,SUN MICROSYSTEMS INC,31.211031285714284,21
2005-06-01,JAVA,SUN MICROSYSTEMS INC,50.56036595454545,22
2005-07-01,JAVA,SUN MICROSYSTEMS INC,39.17695795,20
2005-08-01,JAVA,SUN MICROSYSTEMS INC,36.172011304347826,23
2005-09-01,JAVA,SUN MICROSYSTEMS INC,34.92891242857143,21
2005-10-01,JAVA,SUN MICROSYSTEMS INC,48.50150661904762,21
2005-11-01,JAVA,SUN MICROSYSTEMS INC,51.93869519047619,21
2005-12-01,JAVA,SUN MICROSYSTEMS INC,51.256506952380946,21
2006-01-01,JAVA,SUN MICROSYSTEMS INC,67.8938216,20
2006-02-01,JAVA,SUN MICROSYSTEMS INC,45.60115105263158,19
2006-03-01,JAVA,SUN MICROSYSTEMS INC,65.59820039130435,23
2006-04-01,JAVA,SUN MICROSYSTEMS INC,71.08295657894736,19
2006-05-01,JAVA,SUN MICROSYSTEMS INC,69.66246613636363,22
2006-06-01,JAVA,SUN MICROSYSTEMS INC,51.155187681818184,22
2006-07-01,JAVA,SUN MICROSYSTEMS INC,48.6752143,20
2006-08-01,JAVA,SUN MICROSYSTEMS INC,41.733433956521736,23
2006-09-01,JAVA,SUN MICROSYSTEMS INC,53.3919813,20
2006-10-01,JAVA,SUN MICROSYSTEMS INC,64.58570695454546,22
2006-11-01,JAVA,SUN MICROSYSTEMS INC,48.80491528571429,21
2006-12-01,JAVA,SUN MICROSYSTEMS INC,52.80618919999999,20
2007-01-01,JAVA,SUN MICROSYSTEMS INC,77.537374,20
2007-02-01,JAVA,SUN MICROSYSTEMS INC,59.64891047368421,19
2007-03-01,JAVA,SUN MICROSYSTEMS INC,65.65023204545454,22
2007-04-01,JAVA,SUN MICROSYSTEMS INC,69.41573795,20
2007-05-01,JAVA,SUN MICROSYSTEMS INC,69.49693272727274,22
2007-06-01,JAVA,SUN MICROSYSTEMS INC,86.3722422857143,21
2007-07-01,JAVA,SUN MICROSYSTEMS INC,72.7103550952381,21
2007-08-01,JAVA,SUN MICROSYSTEMS INC,97.64623186956523,23
2007-09-01,JAVA,SUN MICROSYSTEMS INC,80.09949310526315,19
2007-10-01,JAVA,SUN MICROSYSTEMS INC,60.61939426086956,23
2007-11-01,JAVA,SUN MICROSYSTEMS INC,42.348864666666664,21
2007-12-01,JAVA,SUN MICROSYSTEMS INC,9.5579437,20
2008-01-01,JAVA,SUN MICROSYSTEMS INC,14.518921666666667,21
2008-02-01,JAVA,SUN MICROSYSTEMS INC,11.32829735,20
2008-03-01,JAVA,SUN MICROSYSTEMS INC,11.83735325,20
2008-04-01,JAVA,SUN MICROSYSTEMS INC,9.953523636363636,22
2008-05-01,JAVA,SUN MICROSYSTEMS INC,24.863068761904763,21
2008-06-01,JAVA,SUN MICROSYSTEMS INC,16.24660138095238,21
2008-07-01,JAVA,SUN MICROSYSTEMS INC,20.221651136363636,22
2008-08-01,JAVA,SUN MICROSYSTEMS INC,17.887174523809524,21
2008-09-01,JAVA,SUN MICROSYSTEMS INC,16.52515819047619,21
2008-10-01,JAVA,SUN MICROSYSTEMS INC,16.903836173913042,23
